Department,Number,Name,Term,Section,Instructor,Type,Status,Capacity,Availability
OAHA,388,OVERSEAS STUDY CENTERS IN VARIOUS COUNTRIES,Su15,004,Staff,Independent or Special Studies,Closed,0,0
OAHA,388,OVERSEAS STUDY CENTERS IN VARIOUS COUNTRIES,Su15,005,Staff,Independent or Special Studies,Closed,0,0
OAHA,388,OVERSEAS STUDY CENTERS IN VARIOUS COUNTRIES,Su15,006,Staff,Independent or Special Studies,Closed,0,0
OAHA,388,OVERSEAS STUDY CENTERS IN VARIOUS COUNTRIES,Su15,007,Staff,Independent or Special Studies,Closed,0,0
OAHA,388,OVERSEAS STUDY CENTERS IN VARIOUS COUNTRIES,Su15,008,Staff,Independent or Special Studies,Closed,0,0
OAHA,488,OVERSEAS STUDY CENTERS IN VARIOUS COUNTRIES,Sp15,001,Staff,Independent or Special Studies,Closed,0,0
OCOS,388,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,001,Staff,Independent or Special Studies,Closed,0,0
OCOS,388,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,002,Staff,Independent or Special Studies,Closed,0,0
OCOS,388,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,003,Staff,Independent or Special Studies,Closed,0,0
OCOS,388,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,004,Staff,Independent or Special Studies,Closed,0,0
OCOS,388,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,005,Staff,Independent or Special Studies,Closed,0,0
OCOS,388,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,006,Staff,Independent or Special Studies,Closed,0,0
OCOS,388,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,007,Staff,Independent or Special Studies,Closed,0,0
OCOS,388,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,900,Staff,Independent or Special Studies,Closed,0,0
OCOS,388,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,901,Staff,Independent or Special Studies,Closed,0,0
OCOS,388,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,902,Staff,Independent or Special Studies,Closed,0,0
OCOS,388,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,903,Staff,Independent or Special Studies,Closed,0,0
OCOS,388,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,904,Staff,Independent or Special Studies,Closed,0,0
OCOS,488,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,001,Staff,Independent or Special Studies,Closed,0,0
OCOS,488,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,002,Staff,Independent or Special Studies,Closed,0,0
OCOS,488,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,003,Staff,Independent or Special Studies,Closed,0,0
OCOS,488,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,004,Staff,Independent or Special Studies,Closed,0,0
OCOS,488,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,005,Staff,Independent or Special Studies,Closed,0,0
OCOS,488,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,006,Staff,Independent or Special Studies,Closed,0,0
OCOS,488,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,007,Staff,Independent or Special Studies,Closed,0,0
OCOS,488,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,900,Staff,Independent or Special Studies,Closed,0,0
OCOS,488,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,901,Staff,Independent or Special Studies,Closed,0,0
OCOS,488,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,902,Staff,Independent or Special Studies,Closed,0,0
OCOS,488,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,903,Staff,Independent or Special Studies,Closed,0,0
OCOS,488,"OVERSEAS STUDIES: SAN JOSE, COSTA RICA (SUMMER)",Su15,904,Staff,Independent or Special Studies,Closed,0,0
BA,101,BUSINESS NOW,F14,001,"Lewis, A.",Hybrid,Closed,100,-36
BA,101,BUSINESS NOW,F14,010,"Lewis, A.",Recitation,Closed,25,-6
BA,101,BUSINESS NOW,F14,011,"Lewis, A.",Recitation,Closed,25,-15
BA,101,BUSINESS NOW,F14,012,"Lewis, A.",Recitation,Closed,25,-5
BA,101,BUSINESS NOW,F14,013,"Lewis, A.",Recitation,Closed,25,-10
BA,101,BUSINESS NOW,F14,601,"Lewis, A.",Hybrid,Closed,24,-17
BA,101,BUSINESS NOW,F14,610,"Lewis, A.",Recitation,Closed,9,-4
BA,101,BUSINESS NOW,F14,611,"Lewis, A.",Recitation,Closed,1,-3
BA,101,BUSINESS NOW,F14,612,"Lewis, A.",Recitation,Closed,9,-5
BA,101,BUSINESS NOW,F14,613,"Lewis, A.",Recitation,Closed,5,-5
BA,101,BUSINESS NOW,W15,001,"Lewis, A.",Hybrid,Open,240,240
BA,101,BUSINESS NOW,W15,011,"Lewis, A.",Recitation,Open,40,40
BA,101,BUSINESS NOW,W15,012,"Lewis, A.",Recitation,Open,35,35
BA,101,BUSINESS NOW,W15,013,"Lewis, A.",Recitation,Open,35,35
BA,101,BUSINESS NOW,W15,014,"Lewis, A.",Recitation,Open,35,35
BA,101,BUSINESS NOW,W15,015,"Lewis, A.",Recitation,Open,35,35
BA,101,BUSINESS NOW,W15,016,"Lewis, A.",Recitation,Open,35,35
BA,101,BUSINESS NOW,Sp15,001,"Lewis, A.",Hybrid,Open,120,120
BA,101,BUSINESS NOW,Sp15,010,"Lewis, A.",Recitation,Open,20,20
BA,101,BUSINESS NOW,Sp15,011,"Lewis, A.",Recitation,Open,20,20
BA,101,BUSINESS NOW,Sp15,012,"Lewis, A.",Recitation,Open,20,20
BA,101,BUSINESS NOW,Sp15,013,"Lewis, A.",Recitation,Open,20,20
BA,101,BUSINESS NOW,Sp15,014,"Lewis, A.",Recitation,Open,20,20
BA,101,BUSINESS NOW,Sp15,015,"Lewis, A.",Recitation,Open,20,20
BA,101,BUSINESS NOW,Sp15,601,"Lewis, A.",Hybrid,Open,60,60
BA,101,BUSINESS NOW,Sp15,610,"Lewis, A.",Recitation,Open,10,10
BA,101,BUSINESS NOW,Sp15,611,"Lewis, A.",Recitation,Open,10,10
BA,101,BUSINESS NOW,Sp15,612,"Lewis, A.",Recitation,Open,10,10
BA,101,BUSINESS NOW,Sp15,613,"Lewis, A.",Recitation,Open,10,10
BA,101,BUSINESS NOW,Sp15,614,"Lewis, A.",Recitation,Open,10,10
BA,101,BUSINESS NOW,Sp15,615,"Lewis, A.",Recitation,Open,10,10
BA,150,EXPLORING ENTREPRENEURSHIP,Su15,001,"Neubaum, S.",Lecture,Open,100,100
BA,151,EXPLORING INVESTING,Su15,001,"Neubaum, S.",Lecture,Open,100,100
BA,152,EXPLORING SOCIAL ENTREPRENEURSHIP,Su15,001,"Neubaum, S.",Lecture,Open,100,100
BA,160,B-ENGAGED,F14,001,"Neubaum, S.",Lecture,Open,30,7
BA,160,B-ENGAGED,F14,002,"Neubaum, S.",Lecture,Open,35,4
BA,160,B-ENGAGED,F14,003,"Neubaum, S.",Lecture,Open,30,2
BA,160,B-ENGAGED,F14,004,"Neubaum, S.",Lecture,Open,30,6
BA,161,WEATHERFORD GARAGE--AWARENESS TO ACTION,W15,001,"Neubaum, S.",Lecture,Open,41,41
BA,161,WEATHERFORD GARAGE--AWARENESS TO ACTION,W15,002,"Neubaum, S.",Lecture,Open,41,41
BA,161,WEATHERFORD GARAGE--AWARENESS TO ACTION,W15,003,"Neubaum, S.",Lecture,Closed,0,0
BA,162,WEATHERFORD GARAGE--IDEAS TO REALITY,Sp15,001,"Neubaum, S.",Lecture,Open,30,30
BA,162,WEATHERFORD GARAGE--IDEAS TO REALITY,Sp15,002,"Neubaum, S.",Lecture,Open,30,30
BA,162,WEATHERFORD GARAGE--IDEAS TO REALITY,Sp15,003,Staff,Lecture,Inactive-Not Offered,30,30
BA,199,SPECIAL STUDIES,F14,001,"Coakley, J.",Independent or Special Studies,Open,5,5
BA,199,SPECIAL STUDIES,F14,002,"Neubaum, S.",Independent or Special Studies,Open,30,26
BA,199,SPECIAL STUDIES,W15,001,"Coakley, J.",Independent or Special Studies,Open,5,5
BA,199,SPECIAL STUDIES,W15,002,"Neubaum, S.",Independent or Special Studies,Open,35,35
BA,199,SPECIAL STUDIES,W15,003,"Neubaum, S.",Independent or Special Studies,Open,25,25
BA,199,SPECIAL STUDIES,W15,004,"Fuhrman, B.",Independent or Special Studies,Open,30,30
BA,199,SPECIAL STUDIES,W15,005,"Lewis, A.",Independent or Special Studies,Open,25,25
BA,199,SPECIAL STUDIES,Sp15,001,"Coakley, J.",Independent or Special Studies,Open,5,5
BA,199,SPECIAL STUDIES,Sp15,002,"Fuhrman, B.",Independent or Special Studies,Open,15,15
BA,199,SPECIAL STUDIES,Sp15,003,"Neubaum, S.",Independent or Special Studies,Open,30,30
BA,199,SPECIAL STUDIES,Su15,001,"Coakley, J.",Lecture,Open,5,5
BA,199,SPECIAL STUDIES,Su15,002,"Coakley, J.",Independent or Special Studies,Open,5,5
BA,211,FINANCIAL ACCOUNTING,F14,001,"Bourne, A.",Hybrid,Closed,95,-7
BA,211,FINANCIAL ACCOUNTING,F14,002,"Bourne, A.",Lecture,Closed,95,-5
BA,211,FINANCIAL ACCOUNTING,F14,003,"Peacock, J.",Lecture,Closed,40,-8
BA,211,FINANCIAL ACCOUNTING,F14,004,"Peacock, J.",Lecture,Closed,45,-8
BA,211,FINANCIAL ACCOUNTING,F14,005,"Lauka, J.",Lecture,Closed,45,-2
BA,211,FINANCIAL ACCOUNTING,F14,601,"Bourne, A.",Hybrid,Closed,15,-10
BA,211,FINANCIAL ACCOUNTING,F14,602,"Bourne, A.",Lecture,Closed,15,-7
BA,211,FINANCIAL ACCOUNTING,F14,603,"Peacock, J.",Lecture,Closed,5,-7
BA,211,FINANCIAL ACCOUNTING,F14,604,"Peacock, J.",Lecture,Closed,5,-7
BA,211,FINANCIAL ACCOUNTING,F14,605,"Lauka, J.",Lecture,Closed,5,-5
BA,211,FINANCIAL ACCOUNTING,W15,001,"Bourne, A.",Hybrid,Open,105,105
BA,211,FINANCIAL ACCOUNTING,W15,002,"Bourne, A.",Lecture,Open,105,104
BA,211,FINANCIAL ACCOUNTING,W15,003,"Scott, B.",Lecture,Open,50,50
BA,211,FINANCIAL ACCOUNTING,W15,004,"Scott, B.",Lecture,Open,60,60
BA,211,FINANCIAL ACCOUNTING,W15,005,"Lauka, J.",Lecture,Open,50,50
BA,211,FINANCIAL ACCOUNTING,W15,601,"Bourne, A.",Hybrid,Open,20,20
BA,211,FINANCIAL ACCOUNTING,W15,602,"Bourne, A.",Lecture,Open,20,20
BA,211,FINANCIAL ACCOUNTING,W15,603,"Scott, B.",Lecture,Open,10,10
BA,211,FINANCIAL ACCOUNTING,W15,604,"Scott, B.",Lecture,Closed,0,0
BA,211,FINANCIAL ACCOUNTING,W15,605,"Lauka, J.",Lecture,Open,10,10
BA,211,FINANCIAL ACCOUNTING,Sp15,001,"Peacock, J.",Lecture,Open,69,69
BA,211,FINANCIAL ACCOUNTING,Su15,001,Staff,Lecture,Open,45,45
BA,211,FINANCIAL ACCOUNTING,Su15,601,Staff,Lecture,Open,5,5
BA,213,MANAGERIAL ACCOUNTING,F14,001,"Peacock, J.",Lecture,Closed,55,-10
BA,213,MANAGERIAL ACCOUNTING,W15,001,"Akroyd, C.",Lecture,Open,45,45
BA,213,MANAGERIAL ACCOUNTING,W15,002,"Akroyd, C.",Lecture,Open,45,45
BA,213,MANAGERIAL ACCOUNTING,W15,003,"Peacock, J.",Lecture,Open,45,44
BA,213,MANAGERIAL ACCOUNTING,W15,004,"Peacock, J.",Lecture,Open,45,45
BA,213,MANAGERIAL ACCOUNTING,W15,005,"Peacock, J.",Lecture,Open,45,45
BA,213,MANAGERIAL ACCOUNTING,W15,006,"Peacock, J.",Lecture,Open,45,43
BA,213,MANAGERIAL ACCOUNTING,W15,601,"Akroyd, C.",Lecture,Open,14,14
BA,213,MANAGERIAL ACCOUNTING,W15,602,"Akroyd, C.",Lecture,Open,14,14
BA,213,MANAGERIAL ACCOUNTING,W15,603,"Peacock, J.",Lecture,Open,14,14
BA,213,MANAGERIAL ACCOUNTING,W15,604,"Peacock, J.",Lecture,Open,14,14
BA,213,MANAGERIAL ACCOUNTING,W15,605,"Peacock, J.",Lecture,Open,14,14
BA,213,MANAGERIAL ACCOUNTING,W15,606,"Peacock, J.",Lecture,Open,14,14
BA,213,MANAGERIAL ACCOUNTING,Sp15,001,"Peacock, J.",Lecture,Open,59,59
BA,213,MANAGERIAL ACCOUNTING,Sp15,002,"Peacock, J.",Lecture,Open,59,59
BA,213,MANAGERIAL ACCOUNTING,Sp15,003,"Huang, H.",Lecture,Open,59,59
BA,213,MANAGERIAL ACCOUNTING,Sp15,004,"Huang, H.",Lecture,Open,59,59
BA,213,MANAGERIAL ACCOUNTING,Sp15,601,"Peacock, J.",Lecture,Open,10,10
BA,213,MANAGERIAL ACCOUNTING,Sp15,602,"Peacock, J.",Lecture,Open,10,10
BA,213,MANAGERIAL ACCOUNTING,Sp15,603,"Huang, H.",Lecture,Open,10,10
BA,213,MANAGERIAL ACCOUNTING,Sp15,604,"Huang, H.",Lecture,Open,10,10
BA,213,MANAGERIAL ACCOUNTING,Su15,001,Staff,Lecture,Open,55,55
BA,213,MANAGERIAL ACCOUNTING,Su15,601,Staff,Lecture,Open,16,16
BA,215,FUNDAMENTALS OF ACCOUNTING,F14,001,"Perez, M.",Lecture,Closed,55,-9
BA,215,FUNDAMENTALS OF ACCOUNTING,F14,002,"Perez, M.",Lecture,Closed,55,-7
BA,215,FUNDAMENTALS OF ACCOUNTING,F14,400,"Bourne, A.",WWW,Open,65,5
BA,215,FUNDAMENTALS OF ACCOUNTING,W15,001,"Perez, M.",Lecture,Open,62,61
BA,215,FUNDAMENTALS OF ACCOUNTING,W15,002,"Perez, M.",Lecture,Open,62,59
BA,215,FUNDAMENTALS OF ACCOUNTING,W15,003,"Perez, M.",Lecture,Open,62,60
BA,215,FUNDAMENTALS OF ACCOUNTING,W15,400,"Bourne, A.",WWW,Open,65,60
BA,215,FUNDAMENTALS OF ACCOUNTING,Sp15,001,"Perez, M.",Lecture,Open,65,65
BA,215,FUNDAMENTALS OF ACCOUNTING,Sp15,002,"Perez, M.",Lecture,Open,65,65
BA,215,FUNDAMENTALS OF ACCOUNTING,Sp15,004,Staff,Lecture,Closed,0,0
BA,215,FUNDAMENTALS OF ACCOUNTING,Sp15,400,"Perez, M.",WWW,Open,65,65
BA,215,FUNDAMENTALS OF ACCOUNTING,Su15,001,Staff,Lecture,Open,46,46
BA,215,FUNDAMENTALS OF ACCOUNTING,Su15,400,"Bourne, A.",WWW,Open,65,65
BA,230,BUSINESS LAW I,F14,001,"Lykins, D.",Lecture,Closed,90,-8
BA,230,BUSINESS LAW I,W15,001,"Lykins, D.",Lecture,Open,95,91
BA,230,BUSINESS LAW I,Sp15,001,"Costa, J.",Lecture,Open,100,100
BA,233,LEGAL ENVIRONMENT OF BUSINESS,F14,001,"Hasbrook, J.",Lecture,Closed,35,-15
BA,233,LEGAL ENVIRONMENT OF BUSINESS,F14,002,"Hasbrook, J.",Lecture,Closed,35,-10
BA,233,LEGAL ENVIRONMENT OF BUSINESS,F14,003,"Feeney, D.",Lecture,Closed,35,-9
BA,233,LEGAL ENVIRONMENT OF BUSINESS,F14,004,"Healey, M.",Lecture,Closed,35,-3
BA,233,LEGAL ENVIRONMENT OF BUSINESS,W15,001,"Costa, J.",Lecture,Open,60,60
BA,233,LEGAL ENVIRONMENT OF BUSINESS,W15,002,"Costa, J.",Lecture,Open,60,60
BA,233,LEGAL ENVIRONMENT OF BUSINESS,W15,003,"Hasbrook, J.",Lecture,Open,60,59
BA,233,LEGAL ENVIRONMENT OF BUSINESS,W15,004,"Hasbrook, J.",Lecture,Open,60,60
BA,233,LEGAL ENVIRONMENT OF BUSINESS,Sp15,001,"Feeney, D.",Lecture,Open,49,49
BA,233,LEGAL ENVIRONMENT OF BUSINESS,Sp15,002,"Feeney, D.",Lecture,Open,49,49
BA,233,LEGAL ENVIRONMENT OF BUSINESS,Sp15,003,"Hasbrook, J.",Lecture,Open,49,49
BA,233,LEGAL ENVIRONMENT OF BUSINESS,Sp15,004,"Hasbrook, J.",Lecture,Open,49,49
BA,233,LEGAL ENVIRONMENT OF BUSINESS,Sp15,005,"Costa, J.",Lecture,Open,49,49
BA,233,LEGAL ENVIRONMENT OF BUSINESS,Sp15,601,"Feeney, D.",Lecture,Open,16,16
BA,233,LEGAL ENVIRONMENT OF BUSINESS,Sp15,602,"Feeney, D.",Lecture,Open,16,16
BA,233,LEGAL ENVIRONMENT OF BUSINESS,Sp15,603,"Hasbrook, J.",Lecture,Open,16,16
BA,233,LEGAL ENVIRONMENT OF BUSINESS,Sp15,604,"Hasbrook, J.",Lecture,Open,16,16
BA,233,LEGAL ENVIRONMENT OF BUSINESS,Sp15,605,"Costa, J.",Lecture,Open,16,16
BA,233,LEGAL ENVIRONMENT OF BUSINESS,Su15,001,Staff,Lecture,Open,5,5
BA,233,LEGAL ENVIRONMENT OF BUSINESS,Su15,002,Staff,Lecture,Open,1,1
BA,233,LEGAL ENVIRONMENT OF BUSINESS,Su15,601,Staff,Lecture,Open,10,10
BA,233,LEGAL ENVIRONMENT OF BUSINESS,Su15,602,Staff,Lecture,Open,15,15
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,F14,001,"Arthurs, J.",Lecture,Closed,55,-6
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,F14,002,"Murnieks, C.",Lecture,Closed,55,-9
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,F14,003,"Murnieks, C.",Lecture,Closed,55,-7
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,F14,004,"Murnieks, C.",Lecture,Closed,55,-4
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,F14,005,"Mentler II, J.",Lecture,Closed,50,-7
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,F14,006,"Mentler II, J.",Lecture,Closed,55,-7
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,F14,400,"Cassidy, K.",Streaming Media,Open,65,13
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,W15,001,"Gerasymenko, V.",Lecture,Open,60,57
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,W15,002,"Gerasymenko, V.",Lecture,Open,60,58
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,W15,003,"Gerasymenko, V.",Lecture,Open,60,59
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,W15,004,"Cassidy, K.",Lecture,Open,60,60
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,W15,005,"Cassidy, K.",Lecture,Open,60,56
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,W15,400,"Cassidy, K.",Streaming Media,Open,60,59
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,Sp15,001,"Mentler II, J.",Lecture,Open,69,69
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,Sp15,002,"Mentler II, J.",Lecture,Open,69,69
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,Sp15,003,Staff,Lecture,Open,69,69
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,Sp15,004,"Gerasymenko, V.",Lecture,Open,69,69
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,Sp15,005,"Gerasymenko, V.",Lecture,Open,69,69
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,Sp15,400,"Cassidy, K.",WWW,Open,65,65
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,Su15,001,Staff,Lecture,Open,30,30
BA,260,INTRODUCTION TO ENTREPRENEURSHIP,Su15,400,"Cassidy, K.",Streaming Media,Open,55,55
BA,260H,INTRODUCTION TO ENTREPRENEURSHIP,Sp15,001,"Mentler II, J.",Lecture,Open,20,20
BA,272,BUSINESS APPLICATION DEVELOPMENT,F14,001,"Marshall, B.",Lecture,Closed,15,-5
BA,272,BUSINESS APPLICATION DEVELOPMENT,F14,002,"Marshall, B.",Lecture,Closed,20,-10
BA,272,BUSINESS APPLICATION DEVELOPMENT,F14,003,"Marshall, B.",Lecture,Closed,20,-9
BA,276,INTRODUCTION TO STATISTICAL INFERENCE,F14,001,"Chang, X.",Lecture,Closed,25,-9
BA,276,INTRODUCTION TO STATISTICAL INFERENCE,F14,002,"Chang, X.",Lecture,Closed,35,-11
BA,276,INTRODUCTION TO STATISTICAL INFERENCE,F14,003,"Chang, X.",Lecture,Closed,35,-13
BA,276,INTRODUCTION TO STATISTICAL INFERENCE,F14,004,"Chang, X.",Lecture,Closed,35,-11
BA,276,INTRODUCTION TO STATISTICAL INFERENCE,F14,005,"Chang, X.",Lecture,Closed,35,-11
BA,276,INTRODUCTION TO STATISTICAL INFERENCE,W15,001,"Chang, X.",Lecture,Open,60,60
BA,276,INTRODUCTION TO STATISTICAL INFERENCE,W15,002,"Chang, X.",Lecture,Open,60,60
BA,276,INTRODUCTION TO STATISTICAL INFERENCE,W15,003,"Chang, X.",Lecture,Open,60,59
BA,276,INTRODUCTION TO STATISTICAL INFERENCE,W15,004,"Chang, X.",Lecture,Open,60,60
BA,276,INTRODUCTION TO STATISTICAL INFERENCE,W15,005,"Chang, X.",Lecture,Open,60,60
BA,276,INTRODUCTION TO STATISTICAL INFERENCE,Sp15,001,"Olstad, A.",Lecture,Open,69,69
BA,276,INTRODUCTION TO STATISTICAL INFERENCE,Sp15,002,"Olstad, A.",Lecture,Open,69,69
BA,276,INTRODUCTION TO STATISTICAL INFERENCE,Sp15,003,"Olstad, A.",Lecture,Open,65,65
BA,276,INTRODUCTION TO STATISTICAL INFERENCE,Su15,001,Staff,Lecture,Open,35,35
BA,302,BUSINESS PROCESS MANAGEMENT,F14,001,"Raja, V.",Lecture,Closed,45,-8
BA,302,BUSINESS PROCESS MANAGEMENT,F14,002,"Raja, V.",Lecture,Closed,45,-11
BA,302,BUSINESS PROCESS MANAGEMENT,F14,003,"Raja, V.",Lecture,Closed,45,-10
BA,302,BUSINESS PROCESS MANAGEMENT,F14,004,"Moran Jr, J.",Lecture,Closed,45,-5
BA,302,BUSINESS PROCESS MANAGEMENT,F14,501,"Hacker, M.",Lecture,Open,40,1
BA,302,BUSINESS PROCESS MANAGEMENT,W15,001,"Raja, V.",Lecture,Open,58,58
BA,302,BUSINESS PROCESS MANAGEMENT,W15,002,"Li, J.",Lecture,Open,58,58
BA,302,BUSINESS PROCESS MANAGEMENT,W15,003,"Li, J.",Lecture,Open,58,58
BA,302,BUSINESS PROCESS MANAGEMENT,W15,004,"Li, J.",Lecture,Open,58,57
BA,302,BUSINESS PROCESS MANAGEMENT,W15,005,"Cabak, C.",Lecture,Open,58,58
BA,302,BUSINESS PROCESS MANAGEMENT,Sp15,001,"Moran Jr, J.",Lecture,Open,65,65
BA,302,BUSINESS PROCESS MANAGEMENT,Sp15,002,"Moran Jr, J.",Lecture,Open,65,65
BA,302,BUSINESS PROCESS MANAGEMENT,Sp15,003,"Li, J.",Lecture,Open,69,69
BA,302,BUSINESS PROCESS MANAGEMENT,Sp15,004,"Cabak, C.",Lecture,Open,65,65
BA,302,BUSINESS PROCESS MANAGEMENT,Su15,001,Staff,Lecture,Open,30,30
BA,333,LEGAL AND ETHICAL BUSINESS SOLUTIONS,F14,001,"Feeney, D.",Lecture,Closed,35,-8
BA,333,LEGAL AND ETHICAL BUSINESS SOLUTIONS,F14,002,"Feeney, D.",Lecture,Closed,35,-9
BA,333,LEGAL AND ETHICAL BUSINESS SOLUTIONS,F14,003,"Feeney, D.",Lecture,Closed,35,-6
BA,333,LEGAL AND ETHICAL BUSINESS SOLUTIONS,F14,004,"Feeney, D.",Lecture,Closed,35,-6
BA,333,LEGAL AND ETHICAL BUSINESS SOLUTIONS,W15,001,"Scott, I.",Lecture,Open,43,40
BA,333,LEGAL AND ETHICAL BUSINESS SOLUTIONS,W15,002,"Scott, I.",Lecture,Open,43,43
BA,333,LEGAL AND ETHICAL BUSINESS SOLUTIONS,W15,003,"Scott, I.",Lecture,Open,43,41
BA,333,LEGAL AND ETHICAL BUSINESS SOLUTIONS,W15,004,"Scott, I.",Lecture,Open,43,42
BA,333,LEGAL AND ETHICAL BUSINESS SOLUTIONS,W15,501,"Harris Hancock, L.",Lecture,Open,70,63
BA,333,LEGAL AND ETHICAL BUSINESS SOLUTIONS,Sp15,001,"Scott, I.",Lecture,Open,45,45
BA,333,LEGAL AND ETHICAL BUSINESS SOLUTIONS,Sp15,002,"Scott, I.",Lecture,Open,45,45
BA,333,LEGAL AND ETHICAL BUSINESS SOLUTIONS,Sp15,003,"Scott, I.",Lecture,Open,45,45
BA,333,LEGAL AND ETHICAL BUSINESS SOLUTIONS,Sp15,004,"Costa, J.",Lecture,Open,45,45
BA,333,LEGAL AND ETHICAL BUSINESS SOLUTIONS,Sp15,005,"Costa, J.",Lecture,Open,45,45
BA,333,LEGAL AND ETHICAL BUSINESS SOLUTIONS,Su15,001,Staff,Lecture,Open,30,30
BA,347,INTERNATIONAL BUSINESS,F14,001,"Gonzalez, M.",Lecture,Closed,150,-12
BA,347,INTERNATIONAL BUSINESS,F14,002,Staff,Lecture,Closed,0,0
BA,347,INTERNATIONAL BUSINESS,F14,501,"Martin, M.",Lecture,Waitlisted,40,0
BA,347,INTERNATIONAL BUSINESS,W15,001,"Gonzalez, M.",Lecture,Open,180,178
BA,347,INTERNATIONAL BUSINESS,Sp15,001,"Gonzalez, M.",Lecture,Open,150,150
BA,347,INTERNATIONAL BUSINESS,Su15,001,"Gerloff, A.",Lecture,Open,30,30
BA,348,INTERNATIONAL EXCHANGE ORIENTATION,F14,001,"Leder, C.",Lecture,Open,25,25
BA,348,INTERNATIONAL EXCHANGE ORIENTATION,F14,501,"Hacker, M.",Lecture,Open,10,10
BA,348,INTERNATIONAL EXCHANGE ORIENTATION,W15,001,"Polinder IV, F.",Lecture,Open,10,10
BA,348,INTERNATIONAL EXCHANGE ORIENTATION,Sp15,001,"Polinder IV, F.",Lecture,Open,66,66
BA,349,IMPACT OF CULTURE ON BUSINESS,F14,001,"Leder, C.",Practicum,Open,25,25
BA,349,IMPACT OF CULTURE ON BUSINESS,W15,001,"Polinder IV, F.",Practicum,Open,10,10
BA,349,IMPACT OF CULTURE ON BUSINESS,W15,501,"Hacker, M.",Practicum,Open,10,10
BA,349,IMPACT OF CULTURE ON BUSINESS,Sp15,001,"Polinder IV, F.",Practicum,Open,66,66
BA,349,IMPACT OF CULTURE ON BUSINESS,Su15,001,"Polinder IV, F.",Practicum,Open,70,70
BA,351,MANAGING ORGANIZATIONS,F14,001,"Cieri, M.",Lecture,Closed,125,-9
BA,351,MANAGING ORGANIZATIONS,F14,400,"Cieri, M.",Streaming Media,Open,45,1
BA,351,MANAGING ORGANIZATIONS,W15,001,"Cieri, M.",Lecture,Open,120,108
BA,351,MANAGING ORGANIZATIONS,W15,400,"Cieri, M.",Streaming Media,Open,45,41
BA,351,MANAGING ORGANIZATIONS,Sp15,001,"Cieri, M.",Lecture,Open,130,130
BA,351,MANAGING ORGANIZATIONS,Sp15,400,"Cieri, M.",Streaming Media,Open,45,45
BA,351,MANAGING ORGANIZATIONS,Su15,001,Staff,Lecture,Open,30,30
